study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	0.527472527472526	hr		1.21444270015699					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	1.05494505494506	hr		1.61459968602826					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	1.97802197802197	hr		2.4291601255887					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	3.03296703296704	hr		2.57233124018838					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	4.0879120879121	hr		2.48693092621664					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	6.0	hr		1.67323390894819					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	8.04395604395604	hr		1.37382260596546					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	12.0	hr		1.13214285714286					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	15.032967032967	hr		1.0616169544741					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	24.0	hr		1.02142857142857					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	36.0	hr		1.01071428571429					dimensionless	dimensionless
Jiang2010		T20	12.0	T20	prothrombin time (change relative)		plasma	NR	prothrombin time (change relative)_T20	48.0	hr		1.0					dimensionless	dimensionless
