study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	0.213341811895157	hr	NA	0.977551020408163	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	0.401963316972358	hr	NA	1.02040816326531	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	0.752896289966814	hr	NA	1.03061224489796	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	0.963217614212189	hr	NA	1.03061224489796	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	1.24364604653936	hr	NA	1.03061224489796	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	1.4081036504183	hr	NA	1.0530612244898	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	1.68773721757447	hr	NA	1.03265306122449	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	2.0	hr	NA	1.04081632653061	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	2.24779921705781	hr	NA	1.01224489795918	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	2.5063688571826	hr	NA	1.05102040816327	NA	NA	NA	dimensionless	NA
Kubitza2005a	NA	T1.25	8.0	T1.25	prothrombin time (change relative)	NA	plasma	NR	prothrombin time (change relative)_T1.25	2.71756453311607	hr	NA	1.0734693877551	NA	NA	NA	dimensionless	NA
