study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	0.242081034890439	hr		0.997208345929249					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	0.499750077072041	hr		1.00702807218133					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	0.734504030194282	hr		1.02177322562204					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	0.992065321173411	hr		1.03036219369476					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	1.27275720361685	hr		1.03648725093759					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	1.52794796814156	hr		1.0179995390643					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	1.76237866765638	hr		1.02905241796691					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	2.0	hr		1.02779532060472					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	2.30127834829379	hr		1.05115099235864					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	2.53732531584571	hr		1.08066524395172					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	2.81650868145452	hr		1.06955968668345					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	3.00758748050751	hr		1.11877085808867					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	3.49710119334457	hr		1.11010526693864					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	4.0	hr		1.08174515044762					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	6.0	hr		1.05815242604825					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	8.0	hr		1.0308674271108					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	12.0	hr		1.01937875445596					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	15.0447975624283	hr		1.01045934936232					dimensionless	dimensionless
Kubitza2005a		T1.25	8.0	T1.25	aPTT (change relative)		plasma	NR	aPTT (change relative)_T1.25	24.0	hr		0.988616983385363					dimensionless	dimensionless
