run	success	duration	cost	Emax_PT	EC50_riv_PT	Emax_aPTT	EC50_riv_aPTT	Emax_Xa	EC50_riv_Xa	message	x	x0
11	True	23.257453203201294	109.02402796490907	3.5447759001756873	0.0035734615930766355	0.9522098419784727	0.0004105256633718081	0.6861931482178714	0.0002960118223325218	`ftol` termination condition is satisfied.	"[3.54477590e+00 3.57346159e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.50463630e-01 1.08028568e-05 5.01682350e-01 9.51075837e-03
 5.49713977e-01 1.34677469e-04]"
99	True	24.938472032546997	109.02402817403475	3.5450174624176105	0.0035737425022093513	0.9522098419782653	0.00041052566337164144	0.6861931481788878	0.0002960118223000667	`ftol` termination condition is satisfied.	"[3.54501746e+00 3.57374250e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.73776725e+00 1.65988998e-05 7.94201969e-01 6.17375815e-04
 7.77671646e-01 1.89389915e-06]"
51	True	25.96586847305298	109.02402838603459	3.545259894447183	0.0035740244411601296	0.9522098419720796	0.00041052566336687436	0.6861931482122406	0.00029601182232783316	`ftol` termination condition is satisfied.	"[3.54525989e+00 3.57402444e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[7.01934495e+00 2.84686573e-05 1.21732302e-01 3.08821542e-03
 8.31977118e-01 2.71763549e-07]"
25	True	37.575727462768555	109.02402840563433	3.545282181702532	0.0035740503727798687	0.9522098419783418	0.0004105256633716935	0.6861931482183752	0.0002960118223329416	`ftol` termination condition is satisfied.	"[3.54528218e+00 3.57405037e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[6.16061544e+00 1.80797384e-06 9.24394976e-01 3.62627630e-06
 5.35182716e-01 2.81570411e-06]"
69	True	24.72173309326172	109.02402840959063	3.545286720653366	0.003574055653920871	0.9522098419774028	0.00041052566337098316	0.6861931481940766	0.0002960118223127069	`ftol` termination condition is satisfied.	"[3.54528672e+00 3.57405565e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.93021457e-01 1.51416557e-07 1.82240465e+00 1.82778157e-06
 7.32290215e-01 5.11094642e-06]"
54	True	23.692279815673828	109.02402846055689	3.545344589733629	0.003574122959519918	0.9522098419783889	0.0004105256633717501	0.6861931482076049	0.00029601182232397204	`ftol` termination condition is satisfied.	"[3.54534459e+00 3.57412296e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.14788013e-01 2.43852637e-06 3.19909990e+00 6.02347648e-04
 5.64368329e-01 1.91547659e-06]"
60	True	22.318623542785645	109.02402849155118	3.545379617434374	0.0035741637060815873	0.9522098419596743	0.0004105256633573112	0.6861931482802236	0.00029601182238175666	`ftol` termination condition is satisfied.	"[3.54537962e+00 3.57416371e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.74180423e+00 9.09391804e-03 1.04478569e-01 2.02149682e-05
 7.79063660e-01 3.24495758e-03]"
62	True	27.241233348846436	109.0240285334875	3.545427184944751	0.003574219026277958	0.9522098419782409	0.0004105256633716221	0.6861931482186443	0.0002960118223331656	`ftol` termination condition is satisfied.	"[3.54542718e+00 3.57421903e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[4.38926882e+00 4.54225580e-07 7.21275948e+00 2.76376575e-03
 5.89294298e-01 1.68643290e-03]"
0	True	23.30556058883667	109.0240285685315	3.5454670184047177	0.00357426535437407	0.9522098419788918	0.0004105256633721124	0.6861931480785526	0.0002960118222164837	`ftol` termination condition is satisfied.	"[3.54546702e+00 3.57426535e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.24796345e+00 1.08478108e-04 3.58868730e-01 5.68311254e-04
 5.38290361e-01 1.22728509e-06]"
37	True	22.469268083572388	109.02402864176193	3.5455514107523114	0.0035743635135793996	0.9522098409815097	0.00041052566260325977	0.6861931470355849	0.00029601182134771694	`ftol` termination condition is satisfied.	"[3.54555141e+00 3.57436351e-03 9.52209841e-01 4.10525663e-04
 6.86193147e-01 2.96011821e-04]"	"[4.89580240e+00 1.01847168e-03 3.85457839e+00 5.17400822e-05
 5.90570555e-01 3.48039046e-03]"
96	True	29.76650643348694	109.0240286972108	3.5456117264341565	0.0035744336797588314	0.9522098419779309	0.0004105256633714034	0.686193148192369	0.00029601182231127793	`ftol` termination condition is satisfied.	"[3.54561173e+00 3.57443368e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.06328878e-01 7.61185947e-03 2.31038365e+00 3.71069220e-05
 6.65345080e-01 6.36467455e-06]"
83	True	17.873114347457886	109.02402877078245	3.545672783502938	0.003574507035715597	0.9522100228505858	0.0004105257990846621	0.6861931472357647	0.0002960118215151457	`ftol` termination condition is satisfied.	"[3.54567278e+00 3.57450704e-03 9.52210023e-01 4.10525799e-04
 6.86193147e-01 2.96011822e-04]"	"[1.15371531e+00 7.51792974e-04 3.11947280e+00 1.33849136e-06
 5.45049613e-01 7.15334188e-04]"
7	True	29.203620433807373	109.0240288441657	3.5457761737378415	0.003574624969345655	0.952209841978244	0.00041052566337163385	0.6861931482182627	0.00029601182233284775	`ftol` termination condition is satisfied.	"[3.54577617e+00 3.57462497e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.52250253e+00 1.23681865e-07 9.60870193e+00 1.01730092e-04
 5.34613388e-01 7.36984706e-03]"
95	True	32.95925521850586	109.02402909154205	3.546050731190154	0.00357494439571136	0.952209841978246	0.00041052566337163217	0.6861931482186426	0.00029601182233316407	`ftol` termination condition is satisfied.	"[3.54605073e+00 3.57494440e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[8.01838614e+00 3.84156860e-06 5.83024748e-01 3.46470045e-06
 5.97746332e-01 7.46680327e-05]"
78	True	27.721302032470703	109.02402940213783	3.5463914514389288	0.0035753408479972126	0.952209841978279	0.0004105256633716624	0.6861931482127707	0.00029601182232826873	`ftol` termination condition is satisfied.	"[3.54639145e+00 3.57534085e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[5.83607834e+00 2.57737141e-05 7.59492490e+00 4.51666875e-03
 9.31515210e-01 7.43709835e-07]"
15	True	34.39714789390564	109.02402941683378	3.5464075528009933	0.0035753595855689993	0.9522098419691246	0.00041052566336461044	0.6861931481572614	0.0002960118222819905	`ftol` termination condition is satisfied.	"[3.54640755e+00 3.57535959e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[5.80109587e-01 4.43645447e-07 2.65114585e+00 1.69889427e-06
 7.55458387e-01 3.93923861e-07]"
19	True	26.099042654037476	109.02402942143355	3.546412506247763	0.0035753653491161458	0.9522098419797405	0.00041052566337275974	0.6861931481922543	0.0002960118223111638	`ftol` termination condition is satisfied.	"[3.54641251e+00 3.57536535e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.25115383e+00 1.54635057e-06 1.22552300e-01 3.23216920e-07
 6.14105260e-01 1.45661895e-07]"
33	True	25.475191593170166	109.02402963477985	3.5466438168756094	0.0035756345469539043	0.9522098419787063	0.0004105256633719722	0.6861931482075364	0.00029601182232390276	`ftol` termination condition is satisfied.	"[3.54664382e+00 3.57563455e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.46381392e-01 5.32981622e-03 6.41144873e+00 6.30222356e-04
 5.54011616e-01 2.02344277e-07]"
39	True	29.65744662284851	109.02402974561437	3.5467631950461707	0.00357577348831165	0.9522098419781557	0.0004105256633715696	0.6861931482186505	0.00029601182233317074	`ftol` termination condition is satisfied.	"[3.54676320e+00 3.57577349e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[8.77685003e+00 2.30006530e-07 4.82691667e-01 7.68137582e-07
 7.39917665e-01 5.22406007e-04]"
26	True	30.860243558883667	109.02402977811543	3.546798107672805	0.003575814120907492	0.9522098419782201	0.00041052566337162084	0.6861931482185657	0.0002960118223330999	`ftol` termination condition is satisfied.	"[3.54679811e+00 3.57581412e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[9.22369754e+00 5.16430485e-06 5.68727525e+00 8.32403285e-04
 6.41291782e-01 7.83133401e-06]"
24	True	21.07465434074402	109.02402985519922	3.546880935294813	0.003575910527454537	0.9522098419747334	0.00041052566336891364	0.6861931480854837	0.00029601182222209005	`ftol` termination condition is satisfied.	"[3.54688094e+00 3.57591053e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.64981800e-01 3.67673312e-05 1.07684602e+00 5.37903795e-05
 8.95096131e-01 3.78128449e-05]"
52	True	20.43884015083313	109.02402991649969	3.546952780948434	0.003575994158696483	0.952209841958706	0.0004105256633565892	0.6861931440177323	0.00029601181882870975	`ftol` termination condition is satisfied.	"[3.54695278e+00 3.57599416e-03 9.52209842e-01 4.10525663e-04
 6.86193144e-01 2.96011819e-04]"	"[1.60825769e-01 4.23756547e-05 2.30717256e-01 1.80386909e-05
 6.01861489e-01 4.67593472e-07]"
58	True	22.040338277816772	109.0240299463406	3.5469763719375464	0.003576021652252518	0.9522098536777198	0.0004105256721485208	0.6861931484497112	0.00029601182251574263	`ftol` termination condition is satisfied.	"[3.54697637e+00 3.57602165e-03 9.52209854e-01 4.10525672e-04
 6.86193148e-01 2.96011823e-04]"	"[2.59249143e+00 9.42671997e-03 2.88892796e-01 1.91916781e-07
 9.53631766e-01 9.51096625e-04]"
97	True	29.633134126663208	109.0240301293374	3.547172521386395	0.0035762499628852603	0.9522098419782803	0.00041052566337165694	0.6861931482179133	0.00029601182233255567	`ftol` termination condition is satisfied.	"[3.54717252e+00 3.57624996e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.78148849e+00 3.64026909e-07 1.25543082e-01 2.05062807e-05
 8.20299054e-01 6.73111690e-07]"
1	True	25.86853265762329	109.02403014658279	3.547190730537463	0.003576271165939287	0.9522098423181236	0.00041052566362660204	0.6861931482187708	0.00029601182233326577	`ftol` termination condition is satisfied.	"[3.54719073e+00 3.57627117e-03 9.52209842e-01 4.10525664e-04
 6.86193148e-01 2.96011822e-04]"	"[1.12801031e-01 2.56185632e-06 7.48016373e-01 3.69258683e-07
 8.18911355e-01 1.12009871e-03]"
18	True	21.859238386154175	109.02403046334457	3.547524423995443	0.0035766596778786693	0.9522098411320125	0.00041052566271934356	0.6861931479212403	0.0002960118220848962	`ftol` termination condition is satisfied.	"[3.54752442e+00 3.57665968e-03 9.52209841e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.33120798e+00 9.46535522e-03 1.40718419e+00 8.21388086e-06
 6.72125257e-01 3.84066134e-03]"
14	True	19.896586894989014	109.0240306671898	3.54773796436498	0.003576918762974988	0.9522097697746302	0.00041052560923319315	0.6861931486497564	0.00029601182267409106	`ftol` termination condition is satisfied.	"[3.54773796e+00 3.57691876e-03 9.52209770e-01 4.10525609e-04
 6.86193149e-01 2.96011823e-04]"	"[5.09436774e+00 1.31567129e-03 7.97582212e+00 1.57654127e-05
 9.52782672e-01 2.03234276e-03]"
40	True	26.659693002700806	109.02403075216978	3.5478175303294526	0.0035770129008414315	0.9522098419772589	0.0004105256633708959	0.6861931482187097	0.00029601182233321736	`ftol` termination condition is satisfied.	"[3.54781753e+00 3.57701290e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.53531114e+00 9.65337980e-06 8.08156219e+00 2.05293210e-04
 7.34761135e-01 2.65777816e-03]"
67	True	23.357866287231445	109.02403076430282	3.5478366092046687	0.003577023242659168	0.952209841985102	0.00041052566337677036	0.6861931482488078	0.0002960118223570204	`ftol` termination condition is satisfied.	"[3.54783661e+00 3.57702324e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.23301857e+00 2.21904719e-04 2.78054102e+00 6.84219719e-04
 9.98940485e-01 3.41389477e-04]"
28	True	17.123918771743774	109.02403082307039	3.547889591024963	0.003577096432981862	0.9522098361654238	0.0004105256590204325	0.686193149602888	0.00029601182342765	`ftol` termination condition is satisfied.	"[3.54788959e+00 3.57709643e-03 9.52209836e-01 4.10525659e-04
 6.86193150e-01 2.96011823e-04]"	"[2.84402915e+00 6.27619061e-03 3.78929773e-01 2.30438627e-04
 7.38952564e-01 3.19365566e-04]"
47	True	34.790141344070435	109.0240308254212	3.5478858314254373	0.003577104694369588	0.9522098419781452	0.0004105256633715596	0.686193148218615	0.0002960118223331429	`xtol` termination condition is satisfied.	"[3.54788583e+00 3.57710469e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[7.34615281e+00 1.60441467e-07 1.09688274e-01 1.99710196e-06
 9.56036519e-01 5.96662645e-06]"
88	True	27.482420682907104	109.02403086232579	3.5479377738293736	0.0035771410701753333	0.952209841978225	0.00041052566337161916	0.6861931482169201	0.0002960118223317254	`ftol` termination condition is satisfied.	"[3.54793777e+00 3.57714107e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.03334725e+00 3.21808321e-06 1.17882762e+00 2.95641122e-03
 9.37843156e-01 7.00602698e-06]"
56	True	29.536781787872314	109.0240309011612	3.5479777332274	0.0035771876115711083	0.9522098419783338	0.0004105256633717056	0.6861931482182938	0.0002960118223328726	`ftol` termination condition is satisfied.	"[3.54797773e+00 3.57718761e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.18350710e+00 3.32691988e-07 1.42616016e+00 1.80846225e-06
 5.00255502e-01 5.35342326e-05]"
64	True	28.556330680847168	109.02403093194229	3.5480093024887482	0.0035772243846116797	0.9522098425324828	0.00041052566378744115	0.6861931482183763	0.0002960118223329416	`ftol` termination condition is satisfied.	"[3.54800930e+00 3.57722438e-03 9.52209843e-01 4.10525664e-04
 6.86193148e-01 2.96011822e-04]"	"[1.75067318e-01 1.58121942e-03 4.72027969e-01 5.00272197e-07
 5.35934978e-01 1.03097863e-04]"
3	True	25.96595525741577	109.02403095092448	3.5480163567289855	0.0035772541211679582	0.9522098419780176	0.00041052566337147436	0.6861931482043065	0.00029601182232179935	`xtol` termination condition is satisfied.	"[3.54801636e+00 3.57725412e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.85549861e-01 3.30965646e-07 1.48994060e-01 1.05382730e-05
 9.09976090e-01 7.35060798e-06]"
79	True	27.33084797859192	109.02403096477246	3.5480305764372666	0.0035772706074710925	0.9522098419794525	0.00041052566337252	0.6861931482157797	0.00029601182233089483	`xtol` termination condition is satisfied.	"[3.54803058e+00 3.57727061e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.04349755e-01 4.58012029e-03 2.13997370e-01 2.82108851e-05
 5.03349491e-01 4.49259802e-05]"
10	True	25.462320566177368	109.02403098351421	3.548049815773453	0.0035772929092930048	0.9522098419779563	0.00041052566337141684	0.686193148230181	0.0002960118223417477	`xtol` termination condition is satisfied.	"[3.54804982e+00 3.57729291e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[7.87215066e-01 1.46045154e-04 9.25561569e-01 2.40890751e-03
 9.06981491e-01 7.61124305e-04]"
77	True	26.1016263961792	109.02403104266698	3.5481173815474554	0.00357736402793361	0.9522098426473513	0.0004105256638658724	0.6861931464855413	0.00029601182091510244	`xtol` termination condition is satisfied.	"[3.54811738e+00 3.57736403e-03 9.52209843e-01 4.10525664e-04
 6.86193146e-01 2.96011821e-04]"	"[1.36877989e+00 2.60352892e-04 1.82745749e+00 9.58538279e-07
 9.60130862e-01 3.61142125e-06]"
13	True	28.736823558807373	109.02403104820408	3.5481165713665037	0.0035773697018491005	0.9522098419798645	0.00041052566337282647	0.686193148218635	0.0002960118223331583	`xtol` termination condition is satisfied.	"[3.54811657e+00 3.57736970e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[7.43529881e+00 2.24269891e-07 4.59717074e+00 1.72141070e-07
 6.22322241e-01 4.95239173e-06]"
81	True	27.34364676475525	109.02403110194159	3.548171584724825	0.0035774334879400344	0.9522098419807163	0.0004105256633734578	0.6861931482197647	0.00029601182233400254	`xtol` termination condition is satisfied.	"[3.54817158e+00 3.57743349e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[9.26132444e-01 1.53695039e-05 1.36333667e-01 4.56226073e-03
 8.46219625e-01 7.79006621e-03]"
21	True	27.787477493286133	109.02403117002089	3.5482411355068737	0.0035775141290225938	0.9522098419783257	0.0004105256633716775	0.6861931482187544	0.0002960118223332482	`xtol` termination condition is satisfied.	"[3.54824114e+00 3.57751413e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.56843518e+00 9.36353757e-07 5.28856060e-01 2.06704233e-05
 9.83251559e-01 2.07214802e-03]"
73	True	30.168945789337158	109.0240314096156	3.548488456292047	0.003577794733942269	0.9522098419781277	0.00041052566337154527	0.6861931482183594	0.0002960118223329322	`xtol` termination condition is satisfied.	"[3.54848846e+00 3.57779473e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[3.50200992e+00 5.32274142e-07 3.57244239e+00 4.99800722e-06
 5.41148373e-01 1.72999813e-06]"
66	True	33.8904550075531	109.02403147607549	3.54855559112648	0.003577872673691931	0.9522098419764706	0.00041052566337031323	0.6861931482183002	0.0002960118223328838	`xtol` termination condition is satisfied.	"[3.54855559e+00 3.57787267e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[8.75784591e+00 1.17014115e-05 3.05025848e-01 1.25644141e-07
 5.01363044e-01 1.19722537e-07]"
36	True	27.31020474433899	109.0240315163278	3.5486003010381566	0.003577921803703532	0.952209841400733	0.0004105256629381998	0.6861931466224358	0.00029601182100280805	`xtol` termination condition is satisfied.	"[3.54860030e+00 3.57792180e-03 9.52209841e-01 4.10525663e-04
 6.86193147e-01 2.96011821e-04]"	"[1.11960068e-01 3.34265450e-05 6.13851903e+00 2.31386930e-05
 5.03574321e-01 3.33359723e-06]"
2	True	22.50191378593445	109.02403152846826	3.5486059212483325	0.0035779364545200656	0.9522098419463519	0.0004105256633473821	0.6861931476039089	0.00029601182182552603	`xtol` termination condition is satisfied.	"[3.54860592e+00 3.57793645e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[6.84870794e-01 1.31127509e-03 4.19578252e-01 8.02879846e-03
 7.63675307e-01 4.84591236e-07]"
27	True	30.808048725128174	109.02403157581342	3.548656393127288	0.003577989158491964	0.9522098419782129	0.00041052566337160154	0.6861931482179313	0.0002960118223325799	`xtol` termination condition is satisfied.	"[3.54865639e+00 3.57798916e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[2.14394480e+00 1.08173010e-07 1.24962700e-01 1.06902766e-06
 8.25734380e-01 9.84486558e-07]"
86	True	37.62972903251648	109.02403158991618	3.5486715962460313	0.0035780051710200154	0.9522098419783678	0.0004105256633717283	0.68619314821561	0.00029601182233064574	`xtol` termination condition is satisfied.	"[3.54867160e+00 3.57800517e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.84709374e-01 2.07149867e-03 7.21249808e-01 7.92527754e-07
 5.06525826e-01 3.02148887e-07]"
23	True	23.486278772354126	109.02403162258433	3.548705594224413	0.0035780441133396934	0.9522098403329651	0.00041052566213622494	0.6861931477570193	0.0002960118219483413	`xtol` termination condition is satisfied.	"[3.54870559e+00 3.57804411e-03 9.52209840e-01 4.10525662e-04
 6.86193148e-01 2.96011822e-04]"	"[3.78437214e-01 1.70003800e-05 1.85273118e-01 6.25873501e-03
 5.41231288e-01 1.76546982e-07]"
5	True	29.585320234298706	109.02403183833269	3.5489197853008823	0.003578292959825278	0.9522098413227061	0.0004105256628789334	0.6861931487643266	0.0002960118227651444	`xtol` termination condition is satisfied.	"[3.54891979e+00 3.57829296e-03 9.52209841e-01 4.10525663e-04
 6.86193149e-01 2.96011823e-04]"	"[1.27587661e+00 5.93490079e-04 1.93250217e-01 1.49022940e-06
 9.61530572e-01 1.60103495e-04]"
44	True	28.799726963043213	109.02403186273747	3.5489447743096902	0.003578322002747392	0.9522098419817934	0.0004105256633742659	0.6861931482097204	0.0002960118223257225	`xtol` termination condition is satisfied.	"[3.54894477e+00 3.57832200e-03 9.52209842e-01 4.10525663e-04
 6.86193148e-01 2.96011822e-04]"	"[1.81384705e+00 2.89897819e-06 1.92605284e+00 5.39039813e-07
 6.04837358e-01 3.16669322e-07]"
